ID,AAA,ALA,Departamento,Provincia,Distrito,Clase,Uso,Q_l_seg,Q_m3_seg,Q_m3_dia,Volumen_m3_anual,Usuario,Fuente,Zona,Este,Norte,Link
460,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,42,0.042,3628.8,1324512,CBC PERUANA S.A.C,Acuifero RIMAC,18,290012.82,8671171.95,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0247-2019-01.pdf"
461,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,42,0.042,3628.8,1324512,CBC PERUANA S.A.C,Acuifero RIMAC,18,289647.57,8671168.64,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0248-2019-01.pdf"
462,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,37.5,0.0375,3240,1182600,CBC PERUANA S.A.C,Acuifero RIMAC,18,289998.07,8671065.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0249-2019-01.pdf"
463,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,1.14,0.0011,98.5,35942.4,INSTITUTO TECNOLï¿½GICO PESQUERO - ITP,Acuifero RIMAC,18,268720,8674110,"https://file2.ana.gob.pe/dir_rada/19/19-RJ-0672-2010-02.pdf"
464,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Comas,Licencia,Industrial,0.39,0.0004,34.1,12441.6,INMOBILIARIA FACUNY S.A,Acuifero CHILLON,18,275289,8681881,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0323-2019-02.pdf"
465,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.04,0,3.8,1404,PROVEEDORES DE RESIDUOS TEXTILES S.R.L.,Acuifero LURIN,18,289077.87,8669887.4,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0338-2019-02.pdf"
466,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.03,0,2.8,1036.8,DON GEORGE S.A.,Acuifero RIMAC,18,289516,8668896,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0633-2017-02.pdf"
467,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.47,0.0005,40.3,14716.8,EMPRESA UNIONPLAST SA,Acuifero RIMAC,18,291287,8671612,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0114-2013-03.pdf"
468,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.06,0.0001,5.1,1872,CORPORACION GTM DEL PERU S.A,Acuifero LURIN,18,289722.12,8644934.2,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0490-2017-01.pdf"
469,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,9.22,0.0092,797,290909,INGREDION PERU S.A,Acuifero LURIN / Acuifero RIMAC,18,294550,8671460,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0491-2017-02.pdf"
470,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,6.84,0.0068,590.8,215654,BZ TEC S.A.C,Acuifero RIMAC,18,285730,8666270,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0239-2018-02.PDF"
471,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,1.67,0.0017,144.3,52662.4,GARMENT TRADING SAC,Acuifero RIMAC,18,287476,8666234,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0300-2017-02.pdf"
472,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.17,0.0002,14.4,5256,EMPRESA CALATEL INFRAESTRUCTURA Y SERVICIO SAC,Acuifero RIMAC,18,270095,8667010,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0658-2012-03.pdf"
473,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Comas,Licencia,Industrial,0.24,0.0002,20.5,7488,EMPRESA PAPELERA JESICAR S.R.L,Acuifero CHILLON,18,274685.25,8682227.65,"https://file2.ana.gob.pe/dir_rada/19/19-RJ-0194-2009-02.pdf"
474,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.21,0.0002,18.1,6607,"JARA OSCA, JUSTINA / MEJIA ESQUIVIAS, PEDRO ROBERTO",Acuifero LURIN,18,291370,8672265,"https://file2.ana.gob.pe/dir_rada/19/19-RJ-0061-2010-02.pdf"
475,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,1.71,0.0017,148.1,54064.8,NEPTUNIA S.A.,Acuifero,18,268280,8678180,"https://file2.ana.gob.pe/dir_rada/19/19-RJ-0337-2009-02.pdf"
476,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Lurigancho,Licencia,Industrial,0.33,0.0003,28.4,10368,JEAN EXPORT CORPORATION S.A.C,Acuifero LURIN,18,283493.16,8670335.84,"https://file2.ana.gob.pe/dir_rada/19/19-RJ-0474-2009-02.pdf"
477,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial - Domï¿½stico,0.43,0.0004,36.9,13478.4,EMPRESA LATERCER S.A.C.,Acuifero RIMAC,18,290189.06,8672517.82,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0451-2010-03.pdf"
478,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial - Domï¿½stico,0.18,0.0002,16,5832,IBEROPLAST S.A.C.,Acuifero LURIN,18,295904,8644914,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0040-2021-01.pdf"
479,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Bellavista,Licencia,Industrial - Domï¿½stico,136.35,0.1364,11780.8,4300000,UNION DE CERVECERIAS PERUANAS BACKUS Y JOHNSTON S.A.,Acuifero CHILLON,18,266783.01,8665833.96,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0132-1998-02.pdf"
480,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Lurigancho,Licencia,Industrial - Domï¿½stico,0.43,0.0004,36.9,13478,HIDROSTAL SOCIEDAD ANONIMA,Acuifero LURIN,18,282730,8670755,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0041-2003-02.pdf"
481,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Chaclacayo,Licencia,Industrial - Domï¿½stico,0.33,0.0003,28.8,10530,AUROQUIMICA S.A.C,Acuifero RIMAC,18,300905,8673725,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0140-2003-02.pdf"
482,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial - Domï¿½stico,1.97,0.002,170.4,62208,"LARIENA CASTRO, MANUEL JESUS",Acuifero LURIN,18,295750.03,8648359.16,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0144-2003-02.pdf"
483,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial - Domï¿½stico,7.48,0.0075,646.2,235872,APM TERMINALS CALLAO S.A (APMTC),Acuifero RIMAC,18,267010,8667020,"https://file2.ana.gob.pe/dir_rada/19/19-RD-0181-2016-04.pdf"
484,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial - Domï¿½stico,0.14,0.0001,12.3,4492,INMOBILIARIA KORICANCHA S.A.,Acuifero RIMAC,18,271180,8669665,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0354-2006-02.pdf"
485,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Chaclacayo,Licencia,Industrial - Domï¿½stico,11.93,0.0119,1030.6,376164,UNION DE CERVECERIAS BACKUS Y JOHNSTON S.A.A.,Acuifero RIMAC,18,301522.41,8673862.57,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0238-2007-02.pdf"
486,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Ventanilla,Licencia,Industrial - Domï¿½stico,1.9,0.0019,164.4,60000,INDUSTRIAS VENCEDOR S.A.,Acuifero CHILLON,18,267655.36,8678538.69,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0025-2006-02.pdf"
487,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial - Domï¿½stico,1.28,0.0013,110.8,40435,DERIVADOS DEL MAIZ S.A.,Acuifero LURIN,18,294681,8671620,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0141-2004-02.pdf"
488,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lima,Licencia,Industrial - Domï¿½stico,1.98,0.002,171,62400,P & G INDUSTRIAL PERU S.R.L.,Acuifero RIMAC,18,273928,8668520,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0009-2004-02.pdf"
489,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial - Domï¿½stico,0.07,0.0001,5.7,2073.6,COMPAï¿½ï¿½A MOLINERA DEL CENTRO S. A.,Acuifero LURIN,18,293121,8670758,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0285-2004-02.pdf"
490,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Carabayllo,Licencia,Industrial - Domï¿½stico,0.1,0.0001,8.5,3110,PINTURAS ANYPSA S.A.,Acuifero CHILLON,18,277347,8685035,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0033-2005-02.pdf"
